source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source,BH_FDR_within_source_significant
GO:MF,GO:0036041,long-chain fatty acid binding,"""Binding to a long-chain fatty acid. A long-chain fatty acid has an aliphatic tail containing 13 to 22 carbons."" [GOC:pm, PMID:12641450]",2,93,16,2,0.125,1.0,0.028050490883592762,0.15244584925185192,True,GO:0005504,10123,1.0,False,1.0,False
GO:MF,GO:0030674,protein-macromolecule adaptor activity,"""An adaptor activity that brings together two or more macromolecules in contact, permitting those molecules to function in a coordinated way. The adaptor can bring together two proteins, or a protein and another macromolecule such as a lipid or a nucleic acid."" [GOC:bf, GOC:mah, GOC:vw]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.15244584925185192,True,GO:0060090,10123,1.0,False,1.0,False
GO:MF,GO:0036094,small molecule binding,"""Binding to a small molecule, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:pm]",41,93,16,11,0.6875,0.2682926829268293,0.02833201196366259,0.15244584925185192,True,GO:0005488,10123,1.0,False,1.0,False
GO:MF,GO:0042805,actinin binding,"""Binding to actinin, any member of a family of proteins that crosslink F-actin."" [GOC:jl, ISBN:0198506732]",2,93,16,2,0.125,1.0,0.028050490883592762,0.15244584925185192,True,GO:0008092,10123,1.0,False,1.0,False
GO:MF,GO:0008134,transcription factor binding,"""Binding to a transcription factor, a protein required to initiate or regulate transcription."" [ISBN:0198506732]",14,93,16,6,0.375,0.42857142857142855,0.01343740072977765,0.15244584925185192,True,GO:0005515,10123,1.0,False,1.0,False
GO:MF,GO:0008236,serine-type peptidase activity,"""Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",2,93,16,2,0.125,1.0,0.028050490883592762,0.15244584925185192,True,GO:0008233;GO:0017171,10123,1.0,False,1.0,False
GO:MF,GO:0060090,molecular adaptor activity,"""The binding activity of a molecule that brings together two or more molecules through a selective, non-covalent, often stoichiometric interaction, permitting those molecules to function in a coordinated way."" [GOC:mtg_MIT_16mar07, GOC:vw]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.15244584925185192,True,GO:0003674,10123,1.0,False,1.0,False
GO:MF,GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","""Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from one donor, and molecular oxygen is incorporated into a donor."" [EC:1.13.-.-]",2,93,16,2,0.125,1.0,0.028050490883592762,0.15244584925185192,True,GO:0016491,10123,1.0,False,1.0,False
GO:MF,GO:0051213,dioxygenase activity,"""Catalysis of the incorporation of both atoms of molecular oxygen (O2) into the substrate."" [PMID:1444267]",2,93,16,2,0.125,1.0,0.028050490883592762,0.15244584925185192,True,GO:0016491,10123,1.0,False,1.0,False
GO:MF,GO:0003682,chromatin binding,"""Binding to chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase."" [GOC:jl, ISBN:0198506732, PMID:20404130]",9,93,16,5,0.3125,0.5555555555555556,0.006790520832618844,0.15244584925185192,True,GO:0005488,10123,1.0,False,1.0,False
GO:MF,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,"""Binding to a sequence-specific DNA binding RNA polymerase II transcription factor, any of the factors that interact selectively and non-covalently with a specific DNA sequence in order to modulate transcription."" [GOC:dph, GOC:vw]",10,93,16,6,0.375,0.6,0.0014496594120912512,0.15244584925185192,True,GO:0140297,10123,0.5044814754077553,False,1.0,False
GO:MF,GO:0140110,transcription regulator activity,"""A molecular function that controls the rate, timing and/or magnitude of gene transcription. The function of transcriptional regulators is to modulate gene expression at the transcription step so that they are expressed in the right cell at the right time and in the right amount throughout the life of the cell and the organism. Genes are transcriptional units, and include bacterial operons."" [GOC:pg, GOC:txnOH-2018, Wikipedia:Transcription_factor]",16,93,16,6,0.375,0.375,0.02870319337378092,0.15244584925185192,True,GO:0003674,10123,1.0,False,1.0,False
GO:MF,GO:0004666,prostaglandin-endoperoxide synthase activity,"""Catalysis of the reaction: (5Z,8Z,11Z,14Z)-eicosatetraenoate + AH2 + 2 O2 = A + H2O + prostaglandin H2."" [RHEA:23728]",2,93,16,2,0.125,1.0,0.028050490883592762,0.15244584925185192,True,GO:0016705,10123,1.0,False,1.0,False
GO:MF,GO:0004252,serine-type endopeptidase activity,"""Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",2,93,16,2,0.125,1.0,0.028050490883592762,0.15244584925185192,True,GO:0004175;GO:0008236,10123,1.0,False,1.0,False
GO:MF,GO:1990837,sequence-specific double-stranded DNA binding,"""Binding to double-stranded DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA, e.g. promotor binding or rDNA binding."" [GOC:dos, GOC:sl]",14,93,16,6,0.375,0.42857142857142855,0.01343740072977765,0.15244584925185192,True,GO:0003690;GO:0043565,10123,1.0,False,1.0,False
GO:MF,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,"""Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site) located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by RNA polymerase II."" [GOC:txnOH-2018]",14,93,16,6,0.375,0.42857142857142855,0.01343740072977765,0.15244584925185192,True,GO:0000977;GO:0000987,10123,1.0,False,1.0,False
GO:MF,GO:0001067,transcription regulatory region nucleic acid binding,"""Binding to a nucleic acid region that regulates a nucleic acid-based process. Such processes include transcription, DNA replication, and DNA repair."" [GOC:txnOH]",14,93,16,6,0.375,0.42857142857142855,0.01343740072977765,0.15244584925185192,True,GO:0003676,10123,1.0,False,1.0,False
GO:MF,GO:0000987,cis-regulatory region sequence-specific DNA binding,"""Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site, located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by some RNA polymerase. Cis-regulatory sites are often referred to as a sequence motifs, enhancers, or silencers."" [GOC:txnOH-2018]",14,93,16,6,0.375,0.42857142857142855,0.01343740072977765,0.15244584925185192,True,GO:0000976,10123,1.0,False,1.0,False
GO:MF,GO:0003690,double-stranded DNA binding,"""Binding to double-stranded DNA."" [GOC:elh, GOC:vw]",14,93,16,6,0.375,0.42857142857142855,0.01343740072977765,0.15244584925185192,True,GO:0003677,10123,1.0,False,1.0,False
GO:MF,GO:0003677,DNA binding,"""Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."" [GOC:dph, GOC:jl, GOC:tb, GOC:vw]",16,93,16,6,0.375,0.375,0.02870319337378092,0.15244584925185192,True,GO:0003676,10123,1.0,False,1.0,False
GO:MF,GO:0070325,lipoprotein particle receptor binding,"""Binding to a lipoprotein particle receptor."" [GOC:BHF, GOC:rl]",2,93,16,2,0.125,1.0,0.028050490883592762,0.15244584925185192,True,GO:0005102,10123,1.0,False,1.0,False
GO:MF,GO:0140297,DNA-binding transcription factor binding,"""Binding to a DNA-binding transcription factor, a protein that interacts with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription."" [GOC:txnOH-2018]",12,93,16,6,0.375,0.5,0.005144160670957363,0.15244584925185192,True,GO:0008134,10123,1.0,False,1.0,False
GO:MF,GO:0043565,sequence-specific DNA binding,"""Binding to DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding."" [GOC:jl]",15,93,16,6,0.375,0.4,0.020052577542178828,0.15244584925185192,True,GO:0003677,10123,1.0,False,1.0,False
GO:MF,GO:0043169,cation binding,"""Binding to a cation, a charged atom or group of atoms with a net positive charge."" [GOC:jl]",31,93,16,10,0.625,0.3225806451612903,0.008827121661755614,0.15244584925185192,True,GO:0043167,10123,1.0,False,1.0,False
GO:MF,GO:0001217,DNA-binding transcription repressor activity,"""A DNA-binding transcription factor activity that represses or decreases the transcription of specific gene sets."" [GOC:txnOH-2018]",5,93,16,3,0.1875,0.6,0.03430871621930315,0.16078006228260824,True,GO:0003700,10123,1.0,False,1.0,False
GO:MF,GO:0003676,nucleic acid binding,"""Binding to a nucleic acid."" [GOC:jl]",21,93,16,7,0.4375,0.3333333333333333,0.03368017342811106,0.16078006228260824,True,GO:0005488,10123,1.0,False,1.0,False
GO:MF,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific","""A DNA-binding transcription factor activity that represses or decreases the transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:txnOH-2018]",5,93,16,3,0.1875,0.6,0.03430871621930315,0.16078006228260824,True,GO:0000981;GO:0001217,10123,1.0,False,1.0,False
GO:MF,GO:0016922,nuclear receptor binding,"""Binding to a nuclear receptor protein. Nuclear receptor proteins are DNA-binding transcription factors which are regulated by binding to a ligand."" [PMID:7776974]",5,93,16,3,0.1875,0.6,0.03430871621930315,0.16078006228260824,True,GO:0061629,10123,1.0,False,1.0,False
GO:MF,GO:0008092,cytoskeletal protein binding,"""Binding to a protein component of a cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton)."" [GOC:mah]",5,93,16,3,0.1875,0.6,0.03430871621930315,0.16078006228260824,True,GO:0005515,10123,1.0,False,1.0,False
GO:MF,GO:0046983,protein dimerization activity,"""The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."" [ISBN:0198506732]",5,93,16,3,0.1875,0.6,0.03430871621930315,0.16078006228260824,True,GO:0005515,10123,1.0,False,1.0,False
GO:MF,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific","""A DNA-binding transcription factor activity that modulates the transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:txnOH-2018]",13,93,16,5,0.3125,0.38461538461538464,0.04397889887014744,0.19831994018802518,True,GO:0003700,10123,1.0,False,1.0,False
GO:MF,GO:0003700,DNA-binding transcription factor activity,"""A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."" [GOC:txnOH-2018]",13,93,16,5,0.3125,0.38461538461538464,0.04397889887014744,0.19831994018802518,True,GO:0140110,10123,1.0,False,1.0,False
GO:MF,GO:0098772,molecular function regulator activity,"""A molecular function regulator regulates the activity of its target via non-covalent binding that does not result in covalent modification to the target. Examples of molecular function regulators include regulatory subunits of multimeric enzymes and channels. Mechanisms of regulation include allosteric changes in the target and competitive inhibition."" [GOC:dos, GOC:pt]",14,93,16,5,0.3125,0.35714285714285715,0.060946397837018926,0.2697442422786639,True,GO:0003674,10123,1.0,False,1.0,False
GO:MF,GO:0002039,p53 binding,"""Binding to one of the p53 family of proteins."" [GOC:hjd]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0005515,10123,1.0,False,1.0,False
GO:MF,GO:0003674,molecular_function,"""A molecular process that can be carried out by the action of a single macromolecular machine, usually via direct physical interactions with other molecular entities. Function in this sense denotes an action, or activity, that a gene product (or a complex) performs."" [GOC:pdt]",80,93,16,16,1.0,0.2,0.07079114037826753,0.28554360812425345,True,,10123,1.0,False,1.0,False
GO:MF,GO:0003713,transcription coactivator activity,"""A transcription coregulator activity that activates or increases the transcription of specific gene sets via binding to a DNA-binding transcription factor at a specific genomic locus, either on its own or as part of a complex. Coactivators often act by altering chromatin structure and modifications. For example, one class of transcription coactivators modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators. A fourth class of coactivator activity is the bridging of a DNA-binding transcription factor to the general (basal) transcription machinery. The Mediator complex, which bridges sequence-specific DNA binding transcription factors and RNA polymerase, is also a transcription coactivator."" [GOC:txnOH-2018, PMID:10213677, PMID:16858867]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0003712,10123,1.0,False,1.0,False
GO:MF,GO:0003779,actin binding,"""Binding to monomeric or multimeric forms of actin, including actin filaments."" [GOC:clt]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0008092,10123,1.0,False,1.0,False
GO:MF,GO:0001093,TFIIB-class transcription factor binding,"""Binding to a general RNA polymerase II transcription factor of the TFIIB class, one of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II."" [GOC:krc, PMID:16858867]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0001091,10123,1.0,False,1.0,False
GO:MF,GO:0001091,RNA polymerase II general transcription initiation factor binding,"""Binding to a basal RNA polymerase II transcription factor, any of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II and defined as a basal or general transcription factor."" [GOC:txnOH, PMID:16858867]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0001099;GO:0140296,10123,1.0,False,1.0,False
GO:MF,GO:0050542,icosanoid binding,"""Binding to icosanoids, any C20 polyunsaturated fatty acids or their derivatives, including the leukotrienes and the prostanoids."" [ISBN:0198506732]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0031406,10123,1.0,False,1.0,False
GO:MF,GO:0048019,receptor antagonist activity,"""The activity of a gene product that interacts with a receptor to decrease the ability of the receptor agonist to bind and activate the receptor."" [GOC:ceb, ISBN:0198506732]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0030547,10123,1.0,False,1.0,False
GO:MF,GO:0046332,SMAD binding,"""Binding to a SMAD signaling protein."" [GOC:ai]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0005515,10123,1.0,False,1.0,False
GO:MF,GO:0046965,nuclear retinoid X receptor binding,"""Binding to a nuclear retinoid X receptor."" [GOC:ai]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0042974,10123,1.0,False,1.0,False
GO:MF,GO:0031625,ubiquitin protein ligase binding,"""Binding to a ubiquitin protein ligase enzyme, any of the E3 proteins."" [GOC:vp]",7,93,16,3,0.1875,0.42857142857142855,0.09546251492983535,0.28554360812425345,True,GO:0044389,10123,1.0,False,1.0,False
GO:MF,GO:0030547,signaling receptor inhibitor activity,"""Binds to and modulates the activity of a signaling receptor."" [GOC:ceb]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0030545;GO:0140678,10123,1.0,False,1.0,False
GO:MF,GO:0050543,icosatetraenoic acid binding,"""Binding to icosatetraenoic acid, any straight-chain fatty acid with twenty carbon atoms and four double bonds per molecule."" [ISBN:0198506732]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0036041,10123,1.0,False,1.0,False
GO:MF,GO:0050544,arachidonate binding,"""Binding to arachidonic acid, a straight chain fatty acid with 20 carbon atoms and four double bonds per molecule. Arachidonic acid is the all-Z-(5,8,11,14)-isomer."" [GOC:ai]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0050542;GO:0050543,10123,1.0,False,1.0,False
GO:MF,GO:0050699,WW domain binding,"""Binding to a WW domain of a protein, a small module composed of 40 amino acids and plays a role in mediating protein-protein interactions via proline-rich regions."" [PMID:14531730]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0019904,10123,1.0,False,1.0,False
GO:MF,GO:0004896,cytokine receptor activity,"""Combining with a cytokine and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:add, GOC:mah]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0004888;GO:0140375,10123,1.0,False,1.0,False
GO:MF,GO:0032027,myosin light chain binding,"""Binding to a light chain of a myosin complex."" [GOC:mah]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0017022,10123,1.0,False,1.0,False
GO:MF,GO:0051020,GTPase binding,"""Binding to a GTPase, any enzyme that catalyzes the hydrolysis of GTP."" [GOC:ai]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0019899,10123,1.0,False,1.0,False
GO:MF,GO:0070888,E-box binding,"""Binding to an E-box, a DNA motif with the consensus sequence CANNTG that is found in the promoters of a wide array of genes expressed in neurons, muscle and other tissues."" [GOC:BHF, GOC:vk, PMID:11812799]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0000978,10123,1.0,False,1.0,False
GO:MF,GO:0071532,ankyrin repeat binding,"""Binding to an ankyrin repeat of a protein. Ankyrin repeats are tandemly repeated modules of about 33 amino acids; each repeat folds into a helix-loop-helix structure with a beta-hairpin/loop region projecting out from the helices at a 90-degree angle, and repeats stack to form an L-shaped structure."" [GOC:mah, InterPro:IPR002110]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0019904,10123,1.0,False,1.0,False
GO:MF,GO:0043398,HLH domain binding,"""Binding to a Helix Loop Helix domain, a domain of 40-50 residues that occurs in specific DNA-binding proteins that act as transcription factors. The domain is formed of two amphipathic helices joined by a variable length linker region that can form a loop and it mediates protein dimerization."" [GOC:go_curators, Prosite:PDOC0038]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0019904,10123,1.0,False,1.0,False
GO:MF,GO:0043425,bHLH transcription factor binding,"""Binding to a basic Helix-Loop-Helix (bHLH) superfamily of transcription factors, important regulatory components in transcriptional networks of many developmental pathways."" [PMID:9144210]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0140297,10123,1.0,False,1.0,False
GO:MF,GO:0043548,phosphatidylinositol 3-kinase binding,"""Binding to a phosphatidylinositol 3-kinase, any enzyme that catalyzes the addition of a phosphate group to an inositol lipid at the 3' position of the inositol ring."" [PMID:10209156, PMID:9255069]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0005515,10123,1.0,False,1.0,False
GO:MF,GO:0044389,ubiquitin-like protein ligase binding,"""Binding to a ubiquitin-like protein ligase, such as ubiquitin-ligase."" [GOC:jl]",7,93,16,3,0.1875,0.42857142857142855,0.09546251492983535,0.28554360812425345,True,GO:0019899,10123,1.0,False,1.0,False
GO:MF,GO:0030284,nuclear estrogen receptor activity,"""A nuclear receptor activity regulated by estrogen binding and modulating the transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:signaling, PMID:17615392]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0003707,10123,1.0,False,1.0,False
GO:MF,GO:0070412,R-SMAD binding,"""Binding to a receptor-regulated SMAD signaling protein."" [GOC:BHF, GOC:vk, PMID:19114992]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0046332,10123,1.0,False,1.0,False
GO:MF,GO:0061980,regulatory RNA binding,"""Binding to a small regulatory RNA, a short RNA (usually 50-200 nt long) that is either independently transcribed or processed from a longer RNA by an RNAse enzyme."" [PMID:14622403, PMID:23475961]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0003723,10123,1.0,False,1.0,False
GO:MF,GO:0051393,alpha-actinin binding,"""Binding to alpha-actinin, one of a family of proteins that cross-link F-actin as antiparallel homodimers. Alpha-actinin has a molecular mass of 93-103 KDa; at the N-terminus there are two calponin homology domains, at the C-terminus there are two EF-hands. These two domains are connected by the rod domain. This domain is formed by triple-helical spectrin repeats."" [PMID:10984498, PMID:11699871, PMID:15014165]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0042805,10123,1.0,False,1.0,False
GO:MF,GO:0004950,chemokine receptor activity,"""Combining with a chemokine, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. Chemokines are a family of small chemotactic cytokines; their name is derived from their ability to induce directed chemotaxis in nearby responsive cells. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria."" [GOC:BHF, GOC:rl, GOC:signaling, IUPHAR_GPCR:1280, PMID:12183377, PMID:8662823, Wikipedia:Chemokine]",1,93,16,1,0.0625,1.0,0.17204301075268696,0.28554360812425345,True,GO:0001637;GO:0004896,10123,1.0,False,1.0,False
GO:MF,GO:0004879,nuclear receptor activity,"""A DNA-binding transcription factor activity regulated by binding to a ligand that modulates the transcription of specific gene sets transcribed by RNA polymerase II. Nuclear receptor ligands are usually lipid-based (such as a steroid hormone) and the binding of the ligand to its receptor often occurs in the cytosol, which leads to its translocation to the nucleus."" [GOC:txnOH-2018, PMID:23457262]",11,93,16,4,0.25,0.36363636363636365,0.09164678894430167,0.28554360812425345,True,GO:0000981;GO:0038023;GO:0098531,10123,1.0,False,1.0,False
