cluster_id,source,native,term,description,term_size,query_size,intersection_size,effective_domain_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant_at_threshold_1,intersection_genes,global_bh_fdr,module_id,module_n_terms,module_representative_native,module_representative_term,module_representative_score,is_module_representative,module_representative_eligible,selected_for_compact_summary
cluster_6,KEGG,KEGG:01523,Antifolate resistance,Antifolate resistance,14,899,7,6069,0.0020205607373243355,0.010164032799873945,True,['KEGG'];['KEGG'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['KEGG'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['KEGG'];[];[];[];[];[];[];[];[];[];[];['KEGG'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['KEGG'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['KEGG'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[],0.0419817294325936,cluster_6_KEGG_M066,1,KEGG:01523,Antifolate resistance,17.385439,True,True,False
cluster_6,KEGG,KEGG:00000,KEGG root term,KEGG root term,3049,899,506,6069,4.88354816677855e-05,0.0004632394261058472,True,['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];[];[];[];[];['KEGG'];[];['KEGG'];[];[];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];['KEGG'];['KEGG'];[];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];[];['KEGG'];[];['KEGG'];[];[];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];[];[];[];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];[];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];['KEGG'];['KEGG'];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];[];[];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];[];['KEGG'];['KEGG'];[];[];[];['KEGG'];[];['KEGG'];['KEGG'];[];[];[];[];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];[];[];[];['KEGG'];[];[];['KEGG'];[];[];['KEGG'];['KEGG'];[];[];[];[];[];[];['KEGG'];['KEGG'];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];[];['KEGG'];['KEGG'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];[];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];[];[];[];[];['KEGG'];['KEGG'];[];['KEGG'];[];[];[];['KEGG'];[];[];[];[];[];[];[];['KEGG'];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];['KEGG'];[];[];[];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];['KEGG'];['KEGG'];[];['KEGG'];[];[];[];[];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];[];['KEGG'];[];[];[];[];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];[];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];['KEGG'];[];[];[];[];['KEGG'];[];['KEGG'];['KEGG'];[];[];[];['KEGG'];[];[];['KEGG'];[];[];[];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];['KEGG'];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];['KEGG'];[];[];['KEGG'];['KEGG'];[];[];[];[];['KEGG'];[];['KEGG'];[];['KEGG'];['KEGG'];[];[];[];['KEGG'];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];[];['KEGG'];[];['KEGG'];['KEGG'];[];[];[];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];['KEGG'];[];['KEGG'];[];[];[];['KEGG'];[];[];[];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];['KEGG'];[];[];[];[];[];[];[];[];[];[];[];['KEGG'];[];[];['KEGG'];['KEGG'];[];[];[];['KEGG'];[];['KEGG'];[];[];[];[];[];[];[];['KEGG'];[];[];[];[];[];[];[];[];[];['KEGG'],0.0023257898144282843,cluster_6_KEGG_M067,1,,,0,False,False,False
cluster_8,GO:BP,GO:0000070,mitotic sister chromatid segregation,"""The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the mitotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner. One homolog of each morphologic type goes into each of the resulting chromosome sets."" [GOC:ai, GOC:jl]",72,2967,48,6069,0.0016602144676219491,0.12315269078659968,True,,0.036207560075592345,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0000375,"RNA splicing, via transesterification reactions","""Splicing of RNA via a series of two transesterification reactions."" [GOC:krc]",118,2967,77,6069,0.00021693071025557007,0.033091503786485815,True,,0.007588495409747668,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","""Splicing of RNA via a series of two transesterification reactions with a bulged adenosine residue from the intron branch point as the initiating nucleophile. When the initial RNA for the splicing reaction is a single molecule (cis splicing), the excised intron is released in a lariat structure."" [GOC:krc, PMID:11377794]",117,2967,76,6069,0.0002948333507195841,0.04046755613861165,True,,0.009552781813325214,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0000398,"mRNA splicing, via spliceosome","""The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."" [GOC:krc, ISBN:0198506732, ISBN:0879695897]",117,2967,76,6069,0.0002948333507195841,0.04046755613861165,True,,0.009552781813325214,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0000819,sister chromatid segregation,"""The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets."" [GOC:ai, GOC:elh]",93,2967,64,6069,7.08534046340063e-05,0.015311715963928007,True,,0.00315133222889055,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0002028,regulation of sodium ion transport,"""Any process that modulates the frequency, rate or extent of the directed movement of sodium ions (Na+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph]",35,2967,26,6069,0.0019457728538318213,0.14114336932026184,True,,0.040803166416925524,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0002181,cytoplasmic translation,"""The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein."" [GOC:hjd]",90,2967,68,6069,1.778263283949363e-07,0.00016769022767642496,True,,2.3046729437840455e-05,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,True,True,True
cluster_8,GO:BP,GO:0006259,DNA metabolic process,"""Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."" [ISBN:0198506732]",353,2967,216,6069,1.1612084247869932e-06,0.0006339586837008028,True,,0.0001106051024609611,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006278,RNA-templated DNA biosynthetic process,"""A DNA biosynthetic process that uses RNA as a template for RNA-dependent DNA polymerases (e.g. reverse transcriptase) that synthesize the new strand."" [GOC:mah, ISBN:0198506732]",27,2967,23,6069,9.732355575859191e-05,0.019794847919291588,True,,0.004120030527113724,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006281,DNA repair,"""The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway."" [PMID:11563486]",204,2967,135,6069,3.0505610092524045e-07,0.00024341130268442304,True,,3.520725941444846e-05,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006282,regulation of DNA repair,"""Any process that modulates the frequency, rate or extent of DNA repair."" [GOC:go_curators]",71,2967,48,6069,0.0010444825184556755,0.09060254580312099,True,,0.025325871048318904,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006302,double-strand break repair,"""The repair of double-strand breaks in DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix."" [GOC:elh]",110,2967,72,6069,0.00030016172704045704,0.04046755613861165,True,,0.009713092807837326,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006367,transcription initiation at RNA polymerase II promoter,"""A transcription initiation process that takes place at a RNA polymerase II gene promoter. Messenger RNAs (mRNA) genes, as well as some non-coding RNAs, are transcribed by RNA polymerase II."" [GOC:mah, GOC:txnOH]",51,2967,37,6069,0.00048821870823356555,0.05328994253080025,True,,0.014095291969149557,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006396,RNA processing,"""Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules."" [GOC:mah]",313,2967,190,6069,1.085174981947767e-05,0.003752173362581441,True,,0.0006741942721833838,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006397,mRNA processing,"""Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide."" [GOC:mah]",164,2967,100,6069,0.0010771943424602573,0.09123074144411608,True,,0.02582571394360934,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006403,RNA localization,"""A process in which RNA is transported to, or maintained in, a specific location."" [GOC:ai]",71,2967,52,6069,2.3449640299538883e-05,0.006013991108603476,True,,0.0012896486525083792,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006405,RNA export from nucleus,"""The directed movement of RNA from the nucleus to the cytoplasm."" [GOC:ma]",28,2967,22,6069,0.0012487500505969893,0.1035110599620718,True,,0.028972283822471457,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006412,translation,"""The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."" [GOC:go_curators]",244,2967,160,6069,6.10742892056161e-08,6.335236019298553e-05,True,,8.941445590505545e-06,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006417,regulation of translation,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA."" [GOC:isa_complete]",144,2967,95,6069,2.1290176092205905e-05,0.005811657805380291,True,,0.0011979701753804758,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006511,ubiquitin-dependent protein catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."" [GOC:go_curators]",217,2967,132,6069,0.00021285321311760035,0.03295412506968445,True,,0.007462369355230461,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006836,neurotransmitter transport,"""The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."" [GOC:ai]",103,2967,65,6069,0.0023805350782055467,0.16572678098138527,True,,0.046991049174840205,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006887,exocytosis,"""A process of secretion by a cell that results in the release of intracellular molecules (e.g. hormones, matrix proteins) contained within a membrane-bounded vesicle. Exocytosis can occur either by full fusion, when the vesicle collapses into the plasma membrane, or by a kiss-and-run mechanism that involves the formation of a transient contact, a pore, between a granule (for example of chromaffin cells) and the plasma membrane. The latter process most of the time leads to only partial secretion of the granule content. Exocytosis begins with steps that prepare vesicles for fusion with the membrane (tethering and docking) and ends when molecules are secreted from the cell."" [GOC:mah, ISBN:0716731363, PMID:22323285]",140,2967,87,6069,0.0009714798728958146,0.08612957881665152,True,,0.0239074770588205,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006974,DNA damage response,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism."" [GOC:go_curators]",338,2967,203,6069,1.449517951299435e-05,0.004489375544580324,True,,0.0008665048426075998,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0006996,organelle organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",1241,2967,701,6069,1.1404055463047605e-09,6.4173337097731045e-06,True,,2.6713366363552176e-07,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007004,telomere maintenance via telomerase,"""The maintenance of proper telomeric length by the addition of telomeric repeats by telomerase."" [GOC:elh]",26,2967,22,6069,0.00017137476826488367,0.027776101112681847,True,,0.00620777124494893,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007010,cytoskeleton organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]",563,2967,312,6069,0.0006615558286619266,0.06535541534009735,True,,0.017609747449306483,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007029,endoplasmic reticulum organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endoplasmic reticulum."" [GOC:dph, GOC:jl, GOC:mah]",41,2967,30,6069,0.0013302015222840956,0.10696263868723191,True,,0.030396990295558632,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007049,cell cycle,"""The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."" [GOC:go_curators, GOC:mtg_cell_cycle]",622,2967,338,6069,0.0023285323484247894,0.1632017976365552,True,,0.04619521860366193,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007051,spindle organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart."" [GOC:go_curators, GOC:mah]",87,2967,62,6069,1.671253555642952e-05,0.004815531425745626,True,,0.0009787046516684644,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007052,mitotic spindle organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a mitotic cell cycle."" [GOC:go_curators, GOC:mah]",54,2967,38,6069,0.0010817874479539483,0.09123074144411608,True,,0.02589656659095209,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007059,chromosome segregation,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",160,2967,100,6069,0.0003098210786742108,0.04120223139855871,True,,0.00997705903351789,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007267,cell-cell signaling,"""Any process that mediates the transfer of information from one cell to another. This process includes signal transduction in the receiving cell and, where applicable, release of a ligand and any processes that actively facilitate its transport and presentation to the receiving cell. Examples include signaling via soluble ligands, via cell adhesion molecules and via gap junctions."" [GOC:dos, GOC:mah]",582,2967,321,6069,0.0008500599694718356,0.07872921485117308,True,,0.021608879754507922,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007268,chemical synaptic transmission,"""The vesicular release of classical neurotransmitter molecules from a presynapse, across a chemical synapse, the subsequent activation of neurotransmitter receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:jl, MeSH:D009435]",359,2967,219,6069,1.3481692871158937e-06,0.0006659314292977476,True,,0.00012539163931313502,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
cluster_8,GO:BP,GO:0007416,synapse assembly,"""The aggregation, arrangement and bonding together of a set of components to form a synapse. This process ends when the synapse is mature (functional)."" [GOC:mah]",116,2967,75,6069,0.0003989798178945129,0.048689619423761626,True,,0.0120620829648931,cluster_8_GO_BP_M001,126,GO:0002181,cytoplasmic translation,82.686591,False,True,True
